Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
851.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Own Building,Anganawadi Centre Information, No.of Anganawadi Centres Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
852.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;School Building,Anganawadi Centre Information, No.of Anganawadi Centres Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
853.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Others,Anganawadi Centre Information, No.of Anganawadi Centres Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
854.0;13;Women Child Development;13.4;No.of Anganawadi Centres Year 2015-16 in Nos.;Total,Anganawadi Centre Information, No.of Anganawadi Centres Year 2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
855.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;0-3 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
856.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;0-6 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
857.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Pregnant Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
858.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Lactating Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
859.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Adolescent,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
860.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;Total,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
861.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;No. of Anganawadi Teachers, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
862.0;13;Women Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos.;No. of Anganawadi Workers Assistants, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
863.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of benefitted for payment of Girl children attendence, No.of Beneficiaries under different schemes Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
864.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of benefitted for protection of orphanage children, No.of Beneficiaries under different schemes Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
865.0;13;Women Child Development;13.6;No.of Beneficiaries under different schemes Year-2015-16 in Nos.;No.of Creeches, No.of Beneficiaries under different schemes Year-2015-16 in Nos., Women Child Development;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
866.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Forest Area Area in Square Kilometres,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
867.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Saplings Planted In Lakhs,Forest Department, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
868.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Selfemployment Small enterprises training,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
869.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Wage employment Mandays,Employment through Skill Training Placement, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
870.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Total,Numberof Groups under Nrlm 2015-16, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
871.0;14;Rural Development & Panchayat Raj;14.1;Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos;Women Groups,Numberof Groups under Nrlm 2015-16, Forest Area E.s.t.p and N.r.l.m Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
872.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos;Individual Household Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
873.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos;No.of Community Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
874.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos;No.of School Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
875.0;14;Rural Development & Panchayat Raj;14.2;Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos;No.of Anganawadi Toilets, Toilets Constructed by Rural Development and Panchayat Raj Department Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
876.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Men,M.g.n.r.e.g.s Mandays Generated in Days, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
877.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Women,M.g.n.r.e.g.s Mandays Generated in Days, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
878.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Total,M.g.n.r.e.g.s Mandays Generated in Days, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
879.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Job cards issued,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
880.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;Household demanded employment,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
881.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;No.of Persons Households worked under Mgnregs,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
882.0;14;Rural Development & Panchayat Raj;14.3;Physical Progress under Mgnregs During Year 2015-16 In Nos;100 No.of Famalies availing 100 days of employment,Mahathma Gandhi National Rural Employment Guarentee Scheme, Physical Progress under Mgnregs During Year 2015-16 In Nos, Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
883.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;No.of Habitations, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
884.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>0 - <25%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
885.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>25 - <50%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
886.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>50 - <75%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
887.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>75 - <100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
888.0;14;Rural Development & Panchayat Raj;14.4;Habitation having drinking water supply Lpcd Year 2015-16 in Nos.;>100%,No.of Habitations having drinking water supply Lpcd, Habitation having drinking water supply Lpcd Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
889.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Provided During the current year,Bore Wells, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
890.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Total,Bore Wells, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
891.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Provided During the current year,Piped Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
892.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Total,Piped Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
893.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Provided During the current year,Mini Wate Supply Schemes, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
894.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2015-16 in Nos.;Total,Mini Wate Supply Schemes, Different Schemes of drinking water supply facilities Year 2015-16 in Nos., Rural Development & Panchayat Raj;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
994.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
998.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1002.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1006.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1010.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1014.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1018.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1022.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1026.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1030.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;g Aw Institutions,Area,Small Agril. Land Holder 2 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1034.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1038.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Small Agril. Land Holder 2 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1042.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1046.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Small Agril. Land Holder 2 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1050.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 1-2 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1054.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Small Agril. Land Holder 1-2 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1058.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1062.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1066.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1070.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1074.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1078.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1082.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1086.0;18;Additional information;18.3;Agricultural Land Holdings And Area 2010-11;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1090.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Number,Medium Agril. Land Holder 4-10 Ha. Sc, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1094.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Area,Medium Agril. Land Holder 4-10 Ha. Sc, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1098.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Number,Medium Agril. Land Holder 4-10 Ha. St, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1102.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Area,Medium Agril. Land Holder 4-10 Ha. St, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1106.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Number,Medium Agril. Land Holder 4-10 Ha. Others, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1110.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Area,Medium Agril. Land Holder 4-10 Ha. Others, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1114.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Number,Medium Agril. Land Holder 4-10 Ha. Total, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1118.0;18;Additional information;18.3;Agricultural Land holdings and Area per 2010-11 Census;Institutions,Area,Medium Agril. Land Holder 4-10 Ha. Total, Agricultural Land holdings and Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1122.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Large Agrl. Land Holder More than 10 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1126.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Large Agrl. Land Holder More than 10 Ha. Sc, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1130.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Large Agrl. Land Holder More than 10 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1134.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Large Agrl. Land Holder More than 10 Ha. St, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1138.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Large Agrl. Land Holder More than 10 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1142.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Large Agrl. Land Holder More than 10 Ha. Others, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1146.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Large Agrl. Land Holder More than 10 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
1150.0;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Large Agrl. Land Holder More than 10 Ha. Total, Agricultural Land Holdings And Area per 2010-11 Census, Additional information;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15;1
