Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
1397;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>0 - <25%,No. of Habitations having drinking water facilities;Ensure availability and sustainable management of water and sanitation for all;6
1398;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>25 - <50%,No. of Habitations having drinking water facilities;Ensure availability and sustainable management of water and sanitation for all;6
1399;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>50 - <75%,No. of Habitations having drinking water facilities;Ensure availability and sustainable management of water and sanitation for all;6
1400;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>75 - <100%,No. of Habitations having drinking water facilities;Ensure availability and sustainable management of water and sanitation for all;6
1401;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;>100%,No. of Habitations having drinking water facilities;Ensure availability and sustainable management of water and sanitation for all;6
1402;14;Rural Development and Panchayat Raj;14.4;Habitations Having drinking water facility on 31-3-2020;% of habitations having more than 50 Lpcd;Ensure availability and sustainable management of water and sanitation for all;6
1403;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Borewells drilled in 2019-20,Bore Wells drilled;Ensure availability and sustainable management of water and sanitation for all;6
1404;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Borewells on 31-3-2020,Bore Wells drilled;Ensure availability and sustainable management of water and sanitation for all;6
1405;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Schemes of 2019-20,Piped Water Supply Schemes;Ensure availability and sustainable management of water and sanitation for all;6
1406;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Pwss,Piped Water Supply Schemes;Ensure availability and sustainable management of water and sanitation for all;6
1407;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Schemes Commissioned during 2019-20,Mini Water Supply Schemes;Ensure availability and sustainable management of water and sanitation for all;6
1408;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Mwss,Mini Water Supply Schemes;Ensure availability and sustainable management of water and sanitation for all;6
1422;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Total No. of households;Ensure availability and sustainable management of water and sanitation for all;6
1423;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Tap,Source of Drinking Wate;Ensure availability and sustainable management of water and sanitation for all;6
1424;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Well,Source of Drinking Wate;Ensure availability and sustainable management of water and sanitation for all;6
1425;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Handpump,Source of Drinking Wate;Ensure availability and sustainable management of water and sanitation for all;6
1426;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Tubewell,Source of Drinking Wate;Ensure availability and sustainable management of water and sanitation for all;6
1427;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Tank Pond Lake;Ensure availability and sustainable management of water and sanitation for all;6
1428;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Rivers Canals;Ensure availability and sustainable management of water and sanitation for all;6
1429;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Spring;Ensure availability and sustainable management of water and sanitation for all;6
1430;15;Housing;15.3;Households by Source of Drinking Water per 2011 Census in Percentage;Others;Ensure availability and sustainable management of water and sanitation for all;6
1389;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Registered and Distributed Job Cards;Ensure availability and sustainable management of water and sanitation for all;6
1390;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Householdsdemanded Employment;Ensure availability and sustainable management of water and sanitation for all;6
1391;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Provided employement;Ensure availability and sustainable management of water and sanitation for all;6
1392;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Male,Man days Generated In Lakhs;Ensure availability and sustainable management of water and sanitation for all;6
1393;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Female,Man days Generated In Lakhs;Ensure availability and sustainable management of water and sanitation for all;6
1394;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Total,Man days Generated In Lakhs;Ensure availability and sustainable management of water and sanitation for all;6
1395;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Completed 100 days of employment;Ensure availability and sustainable management of water and sanitation for all;6
1011;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Pucca Road,Panchayat Roads,Length of Rural Roads In Kms.;Ensure availability and sustainable management of water and sanitation for all;6
1013;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Kaccha Road,Panchayat Roads,Length of Rural Roads In Kms.;Ensure availability and sustainable management of water and sanitation for all;6
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups;Ensure availability and sustainable management of water and sanitation for all;6
1358;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Other,Anganawadi Centres;Ensure availability and sustainable management of water and sanitation for all;6
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups;Ensure availability and sustainable management of water and sanitation for all;6
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total;Ensure availability and sustainable management of water and sanitation for all;6
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members;Ensure availability and sustainable management of water and sanitation for all;6
967;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Society,Marketin;Ensure availability and sustainable management of water and sanitation for all;6
968;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Members,Marketin;Ensure availability and sustainable management of water and sanitation for all;6
976;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Members,Total;Ensure availability and sustainable management of water and sanitation for all;6
969;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Society,Housing;Ensure availability and sustainable management of water and sanitation for all;6
970;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Members,Housing;Ensure availability and sustainable management of water and sanitation for all;6
971;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Society,Milk;Ensure availability and sustainable management of water and sanitation for all;6
972;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Member,Milk;Ensure availability and sustainable management of water and sanitation for all;6
973;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Society,Others;Ensure availability and sustainable management of water and sanitation for all;6
974;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Members,Others;Ensure availability and sustainable management of water and sanitation for all;6
975;8;Co-Operation and Agricultural Marketing;8.4;Non-Credit Co-operative Socities on 31-03-2020 In Cumulative Numbers;Socie,Total;Ensure availability and sustainable management of water and sanitation for all;6
1188;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;Vasectomy,Sterlisation during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1190;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;I.u.d users,Users of Family Welfare Services during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1191;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;C.C.users,Users of Family Welfare Services during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1192;11;Health & Family Welfare Services;11.4;Family Welfare Services In numbers;O.p users,Users of Family Welfare Services during 2019-20;Ensure availability and sustainable management of water and sanitation for all;6
1151;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Taluk Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1152;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Taluk Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1014;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Total Road,Panchayat Roads,Length of Rural Roads In Kms.;Ensure availability and sustainable management of water and sanitation for all;6
1015;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;Total No.of Habitations,No.of Habitations access to all weather roads;Ensure availability and sustainable management of water and sanitation for all;6
1016;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;No.of Habitations access to all weather roads;Ensure availability and sustainable management of water and sanitation for all;6
1017;9;Transport and Communication;9.3;Length of Rural Roads and Number of Habitations having access to All Weather Roads on 31-03-2020 Cumulative;% of Habitations access to all weather roads,No.of Habitations access to all weather roads;Ensure availability and sustainable management of water and sanitation for all;6
1359;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Total,Anganawadi Centres;Ensure availability and sustainable management of water and sanitation for all;6
1365;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Adolescent Girls,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1367;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Teachers;Ensure availability and sustainable management of water and sanitation for all;6
1376;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Ddu-gky,Nrlm National Rural Livelihood Mission;Ensure availability and sustainable management of water and sanitation for all;6
1377;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Cif Community Investment Fund to groups,Nrlm National Rural Livelihood Mission;Ensure availability and sustainable management of water and sanitation for all;6
1378;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Employment through skill training placement Estp,Employment through Skill Training Placement Estp;Ensure availability and sustainable management of water and sanitation for all;6
1379;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Persons Skilled,Self Employment Programme,Employment through Skill Training Placement Estp;Ensure availability and sustainable management of water and sanitation for all;6
1380;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Groups Skilled,Self Employment Programme,Employment through Skill Training Placement Estp;Ensure availability and sustainable management of water and sanitation for all;6
1381;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Chief Minister Kaushalya Karnataka Yojane Cmkky,Ksdc Karnataka Skill Development Corporation;Ensure availability and sustainable management of water and sanitation for all;6
1382;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Women Groups,Ksdc Karnataka Skill Development Corporation;Ensure availability and sustainable management of water and sanitation for all;6
1383;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;2019-20 Constructed during 2019-20,Individual Household Toilets;Ensure availability and sustainable management of water and sanitation for all;6
1384;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Individual Household Toilets;Ensure availability and sustainable management of water and sanitation for all;6
1385;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed during 2019-20,Community Toilets;Ensure availability and sustainable management of water and sanitation for all;6
1386;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Community Toilets;Ensure availability and sustainable management of water and sanitation for all;6
1387;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed during 2019-20,Solid and Liquid Waste Disposal;Ensure availability and sustainable management of water and sanitation for all;6
1388;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed on 31-03-2020 Cumulative,Solid and Liquid Waste Disposal;Ensure availability and sustainable management of water and sanitation for all;6
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members;Ensure availability and sustainable management of water and sanitation for all;6
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members;Ensure availability and sustainable management of water and sanitation for all;6
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members;Ensure availability and sustainable management of water and sanitation for all;6
1347;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total of Accumulated savings Rs. In Crores;Ensure availability and sustainable management of water and sanitation for all;6
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups;Ensure availability and sustainable management of water and sanitation for all;6
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups;Ensure availability and sustainable management of water and sanitation for all;6
1351;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of beneficiaries under Bhagyalakshmi Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1352;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of beneficiaries under Bhagyalakshmi Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1353;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;% of Bhagyalakshmi scheme beneficiaries to state total;Ensure availability and sustainable management of water and sanitation for all;6
1354;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of Lic Bonds distributed;Ensure availability and sustainable management of water and sanitation for all;6
1355;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of Lic Bonds distributed;Ensure availability and sustainable management of water and sanitation for all;6
1356;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Own Building,Anganawadi Centres;Ensure availability and sustainable management of water and sanitation for all;6
1357;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;School Building,Anganawadi Centres;Ensure availability and sustainable management of water and sanitation for all;6
1360;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;% of Anganawadis having Own Buildings,Anganawadi Centres;Ensure availability and sustainable management of water and sanitation for all;6
1361;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;0-3 Years,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1362;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;3-6 Years,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1363;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Pregnant Women,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1364;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Lactating Women,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1366;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Total,No. of Beneficiaries under Supplementary Nutrition Programme;Ensure availability and sustainable management of water and sanitation for all;6
1368;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Workers / Assistants;Ensure availability and sustainable management of water and sanitation for all;6
1369;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Total No. of Children in Anganwadi,Malnourished Children;Ensure availability and sustainable management of water and sanitation for all;6
1370;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Normal Children,Malnourished Children;Ensure availability and sustainable management of water and sanitation for all;6
1371;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Moderately Malnourished,Malnourished Children;Ensure availability and sustainable management of water and sanitation for all;6
1372;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Severely Malnourished,Malnourished Children;Ensure availability and sustainable management of water and sanitation for all;6
1373;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Nos,Creches;Ensure availability and sustainable management of water and sanitation for all;6
1374;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Children,Creches;Ensure availability and sustainable management of water and sanitation for all;6
1375;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Destitute Children Protected;Ensure availability and sustainable management of water and sanitation for all;6
1526;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Old Age Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1527;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Old Age Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1531;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Upto 75% Disability,Indira Gandhi National Disabled Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1536;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Sandhya Suraksha;Ensure availability and sustainable management of water and sanitation for all;6
1537;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Sandhya Suraksha;Ensure availability and sustainable management of water and sanitation for all;6
1539;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Mythri Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1541;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Manaswini Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1542;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Farmers widow Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1543;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Farmers widow Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1525;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indira Gandhi National Old Age Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1528;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indra Gandhi National Widow Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1529;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indra Gandhi National Widow Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1530;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indra Gandhi National Widow Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1532;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Above 75% Disability,Indira Gandhi National Disabled Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1533;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Total,Indira Gandhi National Disabled Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1534;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Disabled Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1535;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Disabled Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1538;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Mythri Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
1540;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Manaswini Pension Scheme;Ensure availability and sustainable management of water and sanitation for all;6
30;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Priority;Ensure availability and sustainable management of water and sanitation for all;6
31;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Priority;Ensure availability and sustainable management of water and sanitation for all;6
32;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Priority;Ensure availability and sustainable management of water and sanitation for all;6
33;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Non Priority;Ensure availability and sustainable management of water and sanitation for all;6
34;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Non Priority;Ensure availability and sustainable management of water and sanitation for all;6
35;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Non Priority;Ensure availability and sustainable management of water and sanitation for all;6
36;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Total Card Hold;Ensure availability and sustainable management of water and sanitation for all;6
37;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Total Card Hold;Ensure availability and sustainable management of water and sanitation for all;6
38;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Total Card Hold;Ensure availability and sustainable management of water and sanitation for all;6
47;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Urban,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
48;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Rural,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
49;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Total,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
50;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;% to State total,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
51;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Urban,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
52;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Rural,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
53;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Total,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
54;1;General Information;1.8;Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;% to State total,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
55;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Urban,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
56;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Rural,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
57;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Total,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
58;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;% to State total,with cylinder;Ensure availability and sustainable management of water and sanitation for all;6
59;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Urban,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
60;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Rural,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
61;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;Total,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
62;1;General Information;1.9;Non-Priority Card Holders with and without gas cylinder on 31-3-2020 Cumulative;% % to State total,without cylinder;Ensure availability and sustainable management of water and sanitation for all;6
1153;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,District Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1154;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,District Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1155;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Other Hospitals under Hfw;Ensure availability and sustainable management of water and sanitation for all;6
1156;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Other Hospitals under Hfw;Ensure availability and sustainable management of water and sanitation for all;6
1157;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Autonom Teaching Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1158;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Autonom Teaching Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
1159;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Community Health Centres;Ensure availability and sustainable management of water and sanitation for all;6
1160;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Community Health Centres;Ensure availability and sustainable management of water and sanitation for all;6
1161;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Primary Health Centres;Ensure availability and sustainable management of water and sanitation for all;6
1162;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Primary Health Centres;Ensure availability and sustainable management of water and sanitation for all;6
1163;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Total Allopathy Hospitals;Ensure availability and sustainable management of water and sanitation for all;6
