Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id;top_n_similarities
778;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Others, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
779;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Others, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
780;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Others, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
781;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Others, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
782;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
783;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
784;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
785;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
786;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
787;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
788;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
789;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Total Agricultural Land (Below poverty line / Above poverty line)s Total, Agricultural Land Holdings and Area per 2015-16 census, Agriculture, Horticulture & Sericulture;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
868;6;Industries;6.2;Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers;No.,Food Intoxicants, Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
869;6;Industries;6.2;Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers;Male,Employees,Food Intoxicants, Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
870;6;Industries;6.2;Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers;Female,Employees,Food Intoxicants, Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
871;6;Industries;6.2;Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers;Total,Employees,Food Intoxicants, Small Scale Units Registered in District Industrial Centre on 31-03-2020 Cumulative In Numbers, Industries;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
919;7;Banks;7.1;Bank-wise Deposits and Credits Distributed in 2019-20;Agriculture Sector Loan,Regional Rural Banks In Lakhs, Bank-wise Deposits and Credits Distributed in 2019-20, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
927;7;Banks;7.2;Bankwise Deposits and Credits Distributed in 2019-20;Agriculture Sector Loan,Public Sector Banks In Lakhs, Bankwise Deposits and Credits Distributed in 2019-20, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
935;7;Banks;7.2;Bankwise Deposits and Credits Distributed in 2019-20;Agriculture Sector Loan,Foreign Banks In Lakhs, Bankwise Deposits and Credits Distributed in 2019-20, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
943;7;Banks;7.2;Bankwise Deposits and Credits Distributed 2019-20;Agriculture Sector Loan,Private Sector Banks In Lakhs, Bankwise Deposits and Credits Distributed 2019-20, Banks;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
951;8;Co-Operation and Agricultural Marketing;8.1;Dcc Banks 2019-20;Agriculture Loan,In Lakhs, Dcc Banks 2019-20, Co-Operation and Agricultural Marketing;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
957;8;Co-Operation and Agricultural Marketing;8.2;Kscard Pld Banks 2019-20 Rs. In Lakhs;Agriculture Loan, Kscard Pld Banks 2019-20 Rs. In Lakhs, Co-Operation and Agricultural Marketing;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1361;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;0-3 Years,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1362;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;3-6 Years,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1363;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Pregnant Women,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1364;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Lactating Women,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1365;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Adolescent Girls,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1366;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;Total,No. of Beneficiaries under Supplementary Nutrition Programme, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1367;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Teachers, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1368;13;Women & Child Development;13.5;No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020;No. of Anganawadi Workers / Assistants, No. of Anganawadi Teachers Workers and Supplementary Nutrition Programme on 31-3-2020, Women & Child Development;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1376;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Ddu-gky,Nrlm National Rural Livelihood Mission, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1377;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Cif Community Investment Fund to groups,Nrlm National Rural Livelihood Mission, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1378;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Employment through skill training placement Estp,Employment through Skill Training Placement Estp, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1379;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Persons Skilled,Self Employment Programme,Employment through Skill Training Placement Estp, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1380;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Groups Skilled,Self Employment Programme,Employment through Skill Training Placement Estp, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1381;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Chief Minister Kaushalya Karnataka Yojane Cmkky,Ksdc Karnataka Skill Development Corporation, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1382;14;Rural Development and Panchayat Raj;14.1;Skill Development and Self Employment at the end of 31-03-2020 Cumulative;Women Groups,Ksdc Karnataka Skill Development Corporation, Skill Development and Self Employment at the end of 31-03-2020 Cumulative, Rural Development and Panchayat Raj;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1525;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1526;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1527;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1528;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indra Gandhi National Widow Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1529;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Indra Gandhi National Widow Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1530;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indra Gandhi National Widow Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1531;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Upto 75% Disability,Indira Gandhi National Disabled Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1532;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Above 75% Disability,Indira Gandhi National Disabled Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1533;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Total,Indira Gandhi National Disabled Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1534;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Indira Gandhi National Disabled Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1535;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Disabled Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1536;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Sandhya Suraksha, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1537;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Sandhya Suraksha, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1538;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Mythri Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1539;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Mythri Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1540;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Manaswini Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1541;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Manaswini Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1542;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Farmers widow Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
1543;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Farmers widow Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2;1
163;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
164;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
165;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
166;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,0-14 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
167;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,0-14 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
168;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,0-14 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
169;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,15-59 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
170;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,15-59 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
171;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,15-59 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
172;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,15-59 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
173;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,15-59 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
174;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,15-59 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
175;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,60 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
176;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,60 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
177;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,60 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
178;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,60 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
179;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,60 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
180;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,60 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
181;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Grand Total,2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
182;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Grand Total,2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3;1
362;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Nos,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
363;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Gross Irrigated Area,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
364;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Gross Net Area Irrigated,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3;1
1064;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Boys,No.of Children Enrollment in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1065;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Girls,No.of Children Enrollment in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1066;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Total,No.of Children Enrollment in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1067;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Boys,No.of Children Out of school in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1068;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Girls,No.of Children Out of school in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1069;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Total,No.of Children Out of school in age group 6 to 14 years, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1070;10;Education;10.8;No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20;Drop out ratio, No.of Children in the age group 6 to 14 years and No of Children out of school 2019-20, Education;Ensure healthy lives and promote well-being for all at all ages;3;1
1403;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Borewells drilled in 2019-20,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3;1
1404;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Borewells on 31-3-2020,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3;1
1424;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Well,Source of Drinking Wate, Households by Source Of Drinking Water per 2011 Census in Percentage, Housing;Ensure healthy lives and promote well-being for all at all ages;3;1
1525;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;Ensure healthy lives and promote well-being for all at all ages;3;1
1526;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account (Below poverty line / Above poverty line)s,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;Ensure healthy lives and promote well-being for all at all ages;3;1
1527;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Old Age Pension Scheme, Number of Pensioners under Social Security Schemes on 31-3-2020, Other Information;Ensure healthy lives and promote well-being for all at all ages;3;1
1023;10;Education;10.1;Literates 2011 Census;Male,Rural, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1024;10;Education;10.1;Literates 2011 Census;Female,Rural, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1025;10;Education;10.1;Literates 2011 Census;Total,Rural, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1026;10;Education;10.1;Literates 2011 Census;Male,Urban, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1027;10;Education;10.1;Literates 2011 Census;Female,Urban, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1028;10;Education;10.1;Literates 2011 Census;Total,Urban, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1029;10;Education;10.1;Literates 2011 Census;Male,Total, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1030;10;Education;10.1;Literates 2011 Census;Female,Total, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1031;10;Education;10.1;Literates 2011 Census;Total, Literates 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1032;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Male,Rural, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1033;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Female,Rural, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1034;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Total,Rural, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1035;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Male,Urban, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1036;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Female,Urban, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1037;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Total,Urban, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1038;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Male,Total, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
1039;10;Education;10.2;Literacy Rate In Percentage per 2011 Census;Female,Total, Literacy Rate In Percentage per 2011 Census, Education;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";4;1
