Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
1072;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Boys Toilet, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1073;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Girls Toilet, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1074;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Electricity, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1075;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Play Ground, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1076;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Ramp, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1077;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Compound, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1078;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Drinking Water, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1079;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Library, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1080;10;Education;10.9;Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers;Computer, Infrastructure Facilities in Primary Schools Lower and Upper on 31-03-2020 In Numbers, Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
580;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
581;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
582;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
583;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
584;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
585;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
586;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
587;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1351;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of beneficiaries under Bhagyalakshmi Scheme, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1352;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of beneficiaries under Bhagyalakshmi Scheme, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1353;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;% of Bhagyalakshmi scheme beneficiaries to state total, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1354;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Current Year,No. Of Lic Bonds distributed, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1355;13;Women & Child Development;13.3;Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers;Cumulative,No. Of Lic Bonds distributed, Beneficiaries under Bhagyalakshmi Scheme on 31-3-2020 In Numbers, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1356;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Own Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1357;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;School Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
1387;14;Rural Development and Panchayat Raj;14.2;Swachh Bharat Mission Rural;Constructed during 2019-20,Solid and Liquid Waste Disposal, Swachh Bharat Mission Rural, Rural Development and Panchayat Raj;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
42;1;General Information;1.7;Anthyodaya Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% to State total,with cylinder, Anthyodaya Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
46;1;General Information;1.7;Anthyodaya Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% to State total,without cylinder, Anthyodaya Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
50;1;General Information;1.8;Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% to State total,with cylinder, Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
54;1;General Information;1.8;Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% to State total,without cylinder, Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
58;1;General Information;1.9;Non-Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% to State total,with cylinder, Non-Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
62;1;General Information;1.9;Non-Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative;% % to State total,without cylinder, Non-Priority Card (Below poverty line / Above poverty line)s with and without gas cylinder on 31-3-2020 Cumulative, General Information;Reduce inequality within the State;10
466;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;% of food grains production to state total, Production of Important Crops in Tonnes 2018-19, Agriculture, Horticulture & Sericulture;Reduce inequality within the State;10
550;4;Agriculture, Horticulture & Sericulture;4.16;Chemical Fertilizers distributed In Tonnes 2019-20;% of chemical fertilizers distributed to state total, Chemical Fertilizers distributed In Tonnes 2019-20, Agriculture, Horticulture & Sericulture;Reduce inequality within the State;10
567;4;Agriculture, Horticulture & Sericulture;4.17;Seeds Distributed 2019-20 Quintals and;% of seeds distributed to State Total, Seeds Distributed 2019-20 Quintals and, Agriculture, Horticulture & Sericulture;Reduce inequality within the State;10
809;5;Fisheries and Animal Husbandry;5.1;Livestock Census 2012;% of Total Livestock to state total, Livestock Census 2012, Fisheries and Animal Husbandry;Reduce inequality within the State;10
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Reduce inequality within the State;10
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Reduce inequality within the State;10
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Reduce inequality within the State;10
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;Reduce inequality within the State;10
588;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,No.of farmers and reelers benefited under balance amount under 2013 Act, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Reduce inequality within the State;10
24;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Urban,Ration shops, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
25;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Rural,Ration shops, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
26;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Total,Ration shops, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
27;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Urban,Anthyodaya,Ration card holders, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
28;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Rural,Anthyodaya,Ration card holders, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
29;1;General Information;1.6;Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Total,Anthyodaya,Ration card holders, Ration Shops and Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
30;1;General Information;1.6;Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Urban,Priority, Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
31;1;General Information;1.6;Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Rural,Priority, Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
32;1;General Information;1.6;Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Total,Priority, Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
33;1;General Information;1.6;Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative;Urban,Non Priority, Priority Non Priority and Total Ration Card (Below poverty line / Above poverty line)s on 31-3-2017 Cumulative, General Information;Reduce inequality within the State;10
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1344;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of St Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1345;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of other Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1346;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;Total No. of member,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1348;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;No. of SHGs availed Loan from Banks,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1349;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Total Loan availed from Banks Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1350;13;Women & Child Development;13.2;Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020;Revolving Funds received from Govt Rs. In Crores,Self Help Groups, Loan and revolving fund availed from the Bank and Government since inception to 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
977;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Multiaxled Airculated Vehicles,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
580;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
581;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
582;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
583;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
584;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
585;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
586;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
587;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1358;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Other,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1220;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;Delivaries occured in Hospitals during 2019-20,Number of working Hospitals, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1222;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No. of Beneficiaries received Madilu kit during 2019- 20, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1221;11;Health & Family Welfare Services;11.6;Different Health Facilities on 31-01-2020;No. of Beneficiaries availed Janani Suraksha Yojana during 2019-20, Different Health Facilities on 31-01-2020, Health & Family Welfare Services;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1357;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;School Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1359;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Total,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1356;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;Own Building,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1360;13;Women & Child Development;13.4;No. of Anganawadi Centres as on 31-3-2020;% of Anganawadis having Own Buildings,Anganawadi Centres, No. of Anganawadi Centres as on 31-3-2020, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1389;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Registered and Distributed Job Cards, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1390;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Householdsdemanded Employment, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1391;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Provided employement, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1392;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Male,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1393;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Female,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1394;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Total,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1395;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Completed 100 days of employment, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
362;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Nos,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
363;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Gross Irrigated Area,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
23;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Value of the property protected during 2019-20 Rs.in Lakhs, No. of Fire Stations on 31-3-2020, General Information;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1369;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Total No. of Children in Anganwadi,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
1370;13;Women & Child Development;13.6;Malnourished Children and Destitute Children Protected;Normal Children,Malnourished Children, Malnourished Children and Destitute Children Protected, Women & Child Development;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
978;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Trucks and Lorries,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
979;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Four Wheelers,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
980;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Wheelers,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
981;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Total,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;"Make cities and human settlements inclusive, safe,
resilient and sustainable";11
