Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
840.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women Sc, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
841.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women St, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
842.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women Others, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
843.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;Total No.of Members, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
850.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Current year,No.of Lic Bonds distrubuted, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
851.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Own Building,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
853.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Others,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
854.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Total,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
855.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;6 Month-3 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
856.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;3-6 Years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
857.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Pregnant Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
858.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Lactating Women,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
859.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Adolescent 11-18 years,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
860.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;Total,No.of Beneficiaries under Supplementary Nutrition Programme, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
862.0;13;Women & Child Development;13.5;No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos.;No. of Anganawadi Workers Assistants, No. Of Anganawadi Teachers Workers and Supplementary Nutrition Programme Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
863.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of benefitted for payment of Girl children attendence, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
864.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of benefitted for protection of orphanage children, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
865.0;13;Women & Child Development;13.6;No.of Beneficiaries under different schemes Year-2016-17 in Nos.;No.of Creeches, No.of Beneficiaries under different schemes Year-2016-17 in Nos., Women & Child Development;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
890.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Wells, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
892.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Piped Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
894.0;14;Rural Development & Panchayat Raj;14.5;Different Schemes of drinking water supply facilities Year 2016-17 in Nos.;Total,Mini Water Supply Schemes, Different Schemes of drinking water supply facilities Year 2016-17 in Nos., Rural Development & Panchayat Raj;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
961.0;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2016-17 Nos;Income from Excise in Crores, Excise Shop and Consumption of Liquor Year 2016-17 Nos, Miscellaneous;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
946.0;16;Energy;16.2;Sectorwise Electricity Consumers on In Nos;Commercial Consumption, Sectorwise Electricity Consumers on In Nos, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
950.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Domestic,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
951.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Industry,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
952.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Commercial,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
953.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Sets,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
954.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Street Lights,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
955.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Others,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
956.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Total,Electricity Consumption in Million units, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
957.0;16;Energy;16.3;Sectorwise Electricity Consumption Year 2016-17;Income from electricity consumption Rs. in lakh, Sectorwise Electricity Consumption Year 2016-17, Energy;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
958.0;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2016-17 Nos;Excise Shops, Excise Shop and Consumption of Liquor Year 2016-17 Nos, Miscellaneous;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
959.0;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2016-17 Nos;Iml Liquor,Consumption of Liquor lakh Cb, Excise Shop and Consumption of Liquor Year 2016-17 Nos, Miscellaneous;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
960.0;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2016-17 Nos;Beer,Consumption of Liquor lakh Cb, Excise Shop and Consumption of Liquor Year 2016-17 Nos, Miscellaneous;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
340.0;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Cocoon Markets, Sericulture Year 2016-17 in Nos., Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
393.0;5;Animal Husbandry;5.4;Fisheries Year 2016-17;Fish markets No, Fisheries Year 2016-17, Animal Husbandry;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
177.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
178.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
179.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Wells,2015-16 Net area irrigated Hectares, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
180.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Nos,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
181.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Gross Irrigated Area,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
182.0;4;Agriculture, Horticulture and Sericulture;4.2;Gross and Net area Irrigated under Different Sources;Net Area Irrigated,Wells,area Irrigated under Different Sources 2015-16, Gross and Net area Irrigated under Different Sources, Agriculture, Horticulture and Sericulture;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
910.0;15;Housing;15.3;Distribution of Households by source of Drinking water -2011 census %;Well,Source of Drinking Water %, Distribution of Households by source of Drinking water -2011 census %, Housing;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1062.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1063.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1064.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1065.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Total,Number,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1066.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1067.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1068.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1069.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Total,Area,Semi Medium Agril. Land Holder 2-4 Ha. Others, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1070.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Number,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1071.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Number,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1072.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Number,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1073.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Total,Number,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1074.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Male,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1075.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Female,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1076.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Institutions,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1077.0;18;Additional information;18.1;Agricultural Land Holdings And Area 2010-11;Total,Area,Semi Medium Agril. Land Holder 2-4 Ha. Total, Agricultural Land Holdings And Area 2010-11, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1161.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Total,Number,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1165.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Total,Area,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1158.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Male,Number,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1159.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Female,Number,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1160.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Institutions,Number,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1162.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Male,Area,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1163.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Female,Area,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
1164.0;18;Additional information;18.1;Agricultural Land Holdings And Area per 2010-11 Agri.Census;Institutions,Area,Total Agrl. Land Holder Others, Agricultural Land Holdings And Area per 2010-11 Agri.Census, Additional information;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;8
581.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;No.of Govt Primary Schools,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
582.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
583.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
584.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
585.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Play Ground,Infrastructure Facilities in Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
586.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Ramp,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
587.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Compound,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
588.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
589.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Library,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
590.0;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Computer,Infrastructure Facilitiesin Primary Schools, Infrastructure Facilities in Primary schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
591.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;No.of Govt High Schools,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
592.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
593.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
594.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
595.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Play Ground,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 in Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
596.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Ramp,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
597.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Compound,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
598.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
599.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Library,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
600.0;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 In Nos.;Computer,Infrastructure Facilitiesin High Schools, Infrastructure Facilities in High schools Year-2016-17 In Nos., Education;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
839.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Stree Shakt Self help groups, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
840.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women Sc, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
841.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women St, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
842.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;No.of Women Others, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
843.0;13;Women & Child Development;13.1;Stree Shakti Self Help Groups and Members Year 2016-17 In Nos.;Total No.of Members, Stree Shakti Self Help Groups and Members Year 2016-17 In Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
844.0;13;Women & Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2016-17 in Nos.;Total Savings Accumulated Rs. in Crores, Loan and Financial Received from the Bank and Government Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
845.0;13;Women & Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2016-17 in Nos.;Loan taken from Banks No.of Shg,Help Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
846.0;13;Women & Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2016-17 in Nos.;Total loan received from Bank Rs. in Crores,Help Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
847.0;13;Women & Child Development;13.2;Loan and Financial Received from the Bank and Government Year 2016-17 in Nos.;Revolving Funds received from Govt.,Help Groups Rs.in Crores, Loan and Financial Received from the Bank and Government Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
848.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Current year,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
849.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Cumulative,No.of members benefitted under Bhagyalakshmi Yojane,Bhagyalakshmi, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
850.0;13;Women & Child Development;13.3;No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos.;Current year,No.of Lic Bonds distrubuted, No.of Members Benefitted under Bhagyalakshmi Scheme Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
851.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;Own Building,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
852.0;13;Women & Child Development;13.4;No.of Anganawadi Centres Year 2016-17 in Nos.;School Building,Awnganawadi Centre Information, No.of Anganawadi Centres Year 2016-17 in Nos., Women & Child Development;Build resilient infrastructure, promote inclusive and sustainable industrializatio n and foster innovation;9
